1059,0,Ashtabula III,,,ND,0,USA,,No Unit Specified,,,62.4,,1000,,47.225011,-97.8998
1060,0,Astra Wind (FKA Happy Whiteface Wind),,,TX,0,USA,,No Unit Specified/No Unit Specified,,,163,,1000,,34.769544,-102.0524
1061,0,Atlantic City Convention & Visitors Authority,,Atlantic City,NJ,0,USA,,,,,1.5,,1000,,39.364201,-74.423302
1062,0,Autumn Hills LLC,,,MN,0,USA,,V47 - 660 kw,,,1.9,,1000,,44.4131,-96.4325
1063,0,Auwahi Wind Project,,Ulupalakua,HI,0,USA,,No Unit Specified,,,21,,1000,,20.597,-156.322
1064,0,B&K Energy Systems LLC,,,MN,0,USA,,,,,2,,1000,,43.6517,-95.3847
1065,0,Baldwin,,Ecklund ,ND,0,USA,,No Unit Specified,,,102,,1000,,47.130406,-100.68379
1066,0,Balko Wind,,,OK,0,USA,,No Unit Specified,,,300,,1000,,36.518056,-100.8472
1067,0,Banner Wind (Nome),,Nome,AK,0,USA,,No Unit Specified,,,1.17,,1000,,64.562314,-165.431
1068,0,Barton,970 410th St,Kensett,IA,0,USA,,No Unit Specified,,,160,,1000,,43.378678,-93.096787
1069,0,Barton Chapel,6868 Rock Creek Road,Jacksboro,TX,0,USA,,No Unit Specified,,,120,,1000,,33.059392,-98.33313
1070,0,Bayonne,"Oak Street Pumping Station, East Fifth Street",Bayonne,NJ,0,USA,,LTW77,,,1.5,,1000,,40.6772,-74.0919
1071,0,BC Energy,,Worthington,MN,0,USA,,No Unit Specified,,,4,,1000,,43.619999,-95.5961
1072,0,Bear Creek,1650 Bald Mountain Road,Wilkes-Barre,PA,0,USA,,G87-2.0,,,24,,1000,,41.242598,-75.877327
1073,0,Beaver Ridge,Sibley Road,Freedom,ME,0,USA,,No Unit Specified,,,4.5,,1000,,44.5303,-69.298302
1074,0,Beebe Community Wind Farm,,Ithaca,MI,0,USA,,N117/2400/N117/2400,,,132,,1000,,43.283651,-84.689749
1075,0,Beech Ridge,,Trout,WV,0,USA,,1.5-77,,,100.5,,1000,,38.0789,-80.520493
1076,0,Beethoven (AKA B&H Wind),,,SD,0,USA,,No Unit Specified,,,80,,1000,,43.16,-98.08
1077,0,Belcourt,,Belcourt,ND,0,USA,,V47 - 660 kw,,,0.66,,1000,,,
1078,0,Bennett Creek (Hot Springs),9505 SE Donetta Dr,Glenns Ferry,ID,0,USA,,No Unit Specified,,,21,,1000,,43.133099,-115.6903
1079,0,Benson Creek Windfarm,,,OR,0,USA,,No Unit Specified,,,10,,1000,,44.366944,-117.343889
1080,0,Bent Tree,,Albert Lea,MN,0,USA,,V82-1.65 MW,,,201.3,,1000,,43.790364,-93.4724
1081,0,Benton,,,IN,0,USA,,No Unit Specified,,,130.5,,1000,,40.644786,-87.34136
1082,0,Berkshire,,Hancock,MA,0,USA,,No Unit Specified,,,15,,1000,,42.543097,-73.324203
1083,0,Berkshire East Ski Resort (Wind),66 South River Road,Charlemont,MA,0,USA,,PowerWind 56,,,0.9,,1000,,42.62503,-72.87245
1084,0,Berkshire East Ski Resort (Wind),,,MN,0,USA,,No Unit Specified,,,0.9,,1000,,44.450707,-96.322607
1085,0,Bethel Wind Energy Facility,,Dimmit,TX,0,USA,,No Unit Specified,,,277.8,,1000,,34.575311,-102.474698
1086,0,Big Blue,,Blue Earth,MN,0,USA,,G97-2.0 MW,,,36,,1000,,43.644877,-93.987843
1087,0,Big Horn,,,WA,0,USA,,No Unit Specified,,,199.5,,1000,,45.960764,-120.296313
1088,0,Big Horn II,,Bickleton,WA,0,USA,,G87-2.0,,,50,,1000,,45.998099,-120.2994
1089,0,Big Sky,,,IL,0,USA,,S.88 – 2.1 MW/No Unit Specified,,,239.4,,1000,,41.599167,-89.45611
1090,0,Big Smile (FKA Dempsey Ridge),,Cheyenne,OK,0,USA,,G90-2.0,,,132,,1000,,35.548397,-99.8532
1091,0,Big Spring I,3300 Moss Lake Road,Big Spring,TX,0,USA,,V47 - 660 kw,,,27.72,,1000,,32.253031,-101.478302
1092,0,Big Spring II,3300 Moss Lake Road,Big Spring,TX,0,USA,,No Unit Specified,,,6.6,,1000,,32.2075,-101.3883
1093,0,Big Turtle,"8661 Sand Beach Rd., Suite B",Harbor Beach,MI,0,USA,,G114-2.0 MW Class IIIA/No Unit Specified,,,20,,1000,,43.850833,-82.7825
1094,0,Big Turtle II Wind Farm,1715 North Minden Road,Harbor Beach,MI,0,USA,,G114,,,29.4,,1000,,43.844169,-82.782194
1095,0,Biglow Canyon I,,,OR,0,USA,,No Unit Specified/No Unit Specified/No Unit Specified,,,125.4,,1000,,45.412201,-120.753042
1096,0,Biglow Canyon II,,Wasco,OR,0,USA,,No Unit Specified/No Unit Specified/No Unit Specified,,,161,,1000,,45.616711,-120.62
1097,0,Biglow Canyon III,,Wasco,OR,0,USA,,No Unit Specified/No Unit Specified/No Unit Specified,,,163.3,,1000,,45.661169,-120.57
1098,0,BigTop,,Echo,OR,0,USA,,V82-1.65 MW,,,1.65,,1000,,45.654839,-119.464701
1099,0,Bingham,,Blanchard,ME,0,USA,,V112-3.3 MW,,,184.8,,1000,,45.053075,-69.791766
1100,0,Bingham Lake,,Bingham Lake,MN,0,USA,,No Unit Specified,,,15,,1000,,43.9067,-95.046096
1101,0,Birch Power,3384 190th St,Clearfield,IA,0,USA,,No Unit Specified,,,1.7,,1000,,40.768,-94.474
1102,0,Bishop Hill,,,IL,0,USA,,1.5xle/1.6xle/No Unit Specified,,,201,,1000,,41.361088,-90.074677
1103,0,Bishop Hill II,,Galva,IL,0,USA,,No Unit Specified,,,81,,1000,,41.361088,-90.074677
1104,0,Bison I,,,ND,0,USA,,SWT 3.0/101/SWT 2.3/82/No Unit Specified,,,81.8,,1000,,46.985281,-101.524
1105,0,Bison II,,,ND,0,USA,,SWT 3.0/101/No Unit Specified,,,105,,1000,,47.121792,-101.342985
1106,0,Bison III,,,ND,0,USA,,SWT 3.0/101/No Unit Specified,,,105,,1000,,47.121792,-101.342985
1107,0,Bison IV,,New Salem,ND,0,USA,,No Unit Specified,,,205,,1000,,47.000861,-101.742067
1108,0,Bisson,,,MN,0,USA,,,,,2,,1000,,43.9803,-96.2236
1109,0,Black Mountain Quarry North,,Victorville,CA,0,USA,,No Unit Specified,,,3,,1000,,,
1110,0,Black Oak,,Ashley,MN,0,USA,,V110-2.0 MW,,,40,,1000,,45.660833,-95.012778
1111,0,Blackburn Industrial Park,Dory Road,Gloucester,MA,0,USA,,No Unit Specified,,,1.5,,1000,,42.627991,-70.644239
1112,0,Blackwell (Cowboy),West Canteen Road,Blackwell,OK,0,USA,,No Unit Specified,,,60,,1000,,,
1113,0,Bloom Wind Power Project,,Dodge City,KS,0,USA,,V117-3.3 MW,,,180,,1000,,37.4863,-99.9247
1114,0,Blue Breezes I & II,11751 357th Avenue,Blue Earth,MN,0,USA,,S64-1.25 MW,,,2.5,,1000,,43.6375,-94.101898
1115,0,Blue Canyon I,,,OK,0,USA,,NM72/No Unit Specified,,,74.25,,1000,,34.852063,-98.57876
1116,0,Blue Canyon II,,Lawton,OK,0,USA,,V80 - 1.8 MW,,,151.2,,1000,,34.843958,-98.497925
1117,0,Blue Canyon V,,Elgin,OK,0,USA,,1.5sle,,,99,,1000,,34.831761,-98.5085
1118,0,Blue Canyon VI,3019 State Highway 19,Carnegie,OK,0,USA,,No Unit Specified,,,99,,1000,,35.10556,-98.308844
1119,0,Blue Creek,,Tully,OH,0,USA,,G90-2.0,,,304,,1000,,40.933631,-84.538
1120,0,Blue Sky Green Field,,,WI,0,USA,,V82-1.65 MW/No Unit Specified,,,145.2,,1000,,43.700838,-88.246118
1121,0,Blue Summit,,Vernon,TX,0,USA,,No Unit Specified,,,135.4,,1000,,34.29,-99.36472
1122,0,Bluegrass Ridge,4288 480th Road,King City,MO,0,USA,,S.88 – 2.1 MW,,,3.65,,1000,,40.087871,-94.49164
1123,0,Bluestem,,,OK,0,USA,,V117-3.3 MW,,,198,,1000,,36.552151,-100.587557
1124,0,Bluff Point Wind Energy Center,,Pike,IN,0,USA,,No Unit Specified,,,120,,1000,,40.501458,-85.220761
1125,0,Bobcat Bluff,,,TX,0,USA,,No Unit Specified,,,150,,1000,,33.493056,-98.58194
1126,0,Boeve,,Woodstock,MN,0,USA,,No Unit Specified,,,2,,1000,,43.996519,-96.053737
1127,0,Boom-Campbell Wind Farm,,Tehachapi,CA,0,USA,,,,,14,,1000,,,
1128,0,Bordas Wind Energy - South Texas,,Freeport,TX,0,USA,,,,,250,,1000,,,
1129,0,Border Winds I,,Rolla,ND,0,USA,,V100-2.0,,,150,,1000,,48.8578,-99.6175
1130,0,Boulder 1A,,Boulder,CO,0,USA,,,,,3,,1000,,39.91,-105.221
1131,0,Bowling Green,,Bowling Green,OH,0,USA,,No Unit Specified,,,20,,1000,,41.396,-83.582
1132,0,Brady Wind Energy Center (FKA Dickinson),,Schefield,ND,0,USA,,No Unit Specified,,,149.7,,1000,,46.646471,-102.765089
1133,0,Brady Wind II,,,ND,0,USA,,No Unit Specified,,,149,,1000,,46.611515,-102.78821
1134,0,Brahms Wind - Grady (FKA Curry),Curry Road 34 & Curry Road Q,Grady,NM,0,USA,,V82-1.65 MW,,,19.8,,1000,,34.746972,-103.324641
1135,0,Brazos Wind Farm,,Snyder,TX,0,USA,,MHI 1000A,,,160,,1000,,32.726101,-100.790248
1136,0,Breckinridge (FKA Chisholm View Phase II),,Breckenridge,OK,0,USA,,1.7-103,,,98.8,,1000,,36.456137,-97.697419
1137,0,Breezy Bucks I,,,MN,0,USA,,No Unit Specified,,,1.3,,1000,,44.3197,-96.3317
1138,0,Breezy Bucks II,,,MN,0,USA,,No Unit Specified,,,1.3,,1000,,44.3144,-96.3317
1139,0,Brewster,80442 350th ave,Brewster,MN,0,USA,,S64-1.25 MW,,,5.7,,1000,,43.698601,-95.468299
1140,0,Brewster,,Brewster,MN,0,USA,,No Unit Specified,,,2.1,,1000,,,
1141,0,Briscoe Wind Farm,,,TX,0,USA,,No Unit Specified,,,150,,1000,,34.371266,-101.294821
1142,0,Broadview Energy,,Broadview,NM,0,USA,,SWT-2.3-108,,,324.3,,1000,,34.734179,-103.108047
1143,0,Broken Bow,,Broken Bow,NE,0,USA,,No Unit Specified,,,80,,1000,,41.49305,-99.6339
1144,0,Broken Bow II,,Broken Bow,NE,0,USA,,No Unit Specified,,,75,,1000,,41.401877,-99.638934
1145,0,Brookfield (FKA Pheasant Run II),,Winsor,MI,0,USA,,No Unit Specified,,,75,,1000,,43.778035,-83.305821
1146,0,Brown County,,Mount Sterling,IL,0,USA,,No Unit Specified,,,1.5,,1000,,39.973333,-90.69917
1147,0,Buckeye,,,KS,0,USA,,1.7-100,,,200,,1000,,39.003873,-99.41416
1148,0,Buena Vista,,Altamont Pass,CA,0,USA,,No Unit Specified,,,38,,1000,,37.219687,-119.7686
1149,0,Buffalo Bear,,Harper,OK,0,USA,,No Unit Specified,,,18.9,,1000,,36.780434,-99.669925
1150,0,Buffalo Center Wind Farm,,St. Ansgar,IA,0,USA,,No Unit Specified,,,1.5,,1000,,43.385833,-92.75944
1151,0,Buffalo Dunes,,,KS,0,USA,,No Unit Specified,,,250,,1000,,37.677299,-101.105912
1152,0,Buffalo Gap II,,,TX,0,USA,,No Unit Specified/No Unit Specified,,,233,,1000,,32.294352,-100.155451
1153,0,Buffalo Gap III,,,TX,0,USA,,No Unit Specified,,,170,,1000,,32.264954,-100.235707
1154,0,Buffalo Gap Wind Farm,,,TX,0,USA,,No Unit Specified,,,120.6,,1000,,32.310556,-100.149167
1155,0,Buffalo Mountain,,,TN,0,USA,,,,,0.6,,1000,,36.0444,-84.3444
1156,0,Buffalo Mountain II,,Oliver Springs,TN,0,USA,,V80 - 1.8 MW,,,27,,1000,,36.044399,-84.344398
1157,0,Buffalo Ridge,,White,SD,0,USA,,No Unit Specified,,,50.4,,1000,,44.336156,-96.480112
1158,0,Buffalo Ridge,,,MN,0,USA,,No Unit Specified,,,25.99,,1000,,44.216812,-96.23715
1159,0,Buffalo Ridge II,,,SD,0,USA,,G87-2.0,,,210,,1000,,44.504831,-96.601124
1160,0,Bull Creek,,Gail,TX,0,USA,,MWT62/1.0,,,180,,1000,,32.913387,-101.582927
1161,0,Bull Hill (Blue Sky East),Bull Hill,,ME,0,USA,,No Unit Specified/V100-1.8 MW,,,34.2,,1000,,44.726391,-68.173889
1162,0,Bulldog,,Orient,IA,0,USA,,No Unit Specified,,,1.5,,1000,,41.203098,-94.414398
1163,0,Bureau Valley School District,"Bureau Valley High School, 9154 2125 North Street",Manilus,IL,0,USA,,No Unit Specified,,,0.66,,1000,,41.453342,-89.678201
1164,0,Burley Butte,228 S. 600 W.,Burley,ID,0,USA,,No Unit Specified,,,19.5,,1000,,42.5358,-113.791901
1165,0,Busch Ranch,,,CO,0,USA,,No Unit Specified,,,29,,1000,,37.612598,-104.938885
1166,0,Butler Ridge,,Mayville,WI,0,USA,,No Unit Specified,,,54,,1000,,43.424005,-88.472974
1167,0,Butter Creek Power,,Echo,OR,0,USA,,V82-1.65 MW,,,4.95,,1000,,45.7017,-119.4222
1168,0,Byron,,,WI,0,USA,,V47 - 660 kw,,,1.32,,1000,,43.692479,-88.362862
1169,0,C.W.E.S. I,,Altamont Pass,CA,0,USA,,No Unit Specified,,,1.08,,1000,,37.219687,-119.7686
1170,0,Cabazon,,San Gorgonio,CA,0,USA,,No Unit Specified,,,38.9,,1000,,33.938491,-116.625708
1171,0,Cabazon,,Palm Springs,CA,0,USA,,No Unit Specified,,,41,,1000,,33.830299,-116.544403
1172,0,Cadillac,,Cadillac,MI,0,USA,,,,,15,,1000,,44.2519,-85.4011
1173,0,Calhoun County - R49,,,IA,0,USA,,,,,12,,1000,,,
1174,0,California Ridge,,Ogden,IL,0,USA,,1.6-100,,,214,,1000,,40.242603,-87.8392
1175,0,Callahan Divide,,Abilene,TX,0,USA,,No Unit Specified,,,114,,1000,,32.245509,-99.812493
1176,0,Camelot Industrial Park,135 Camelot Drive,Plymouth,MA,0,USA,,A-1650,,,1.65,,1000,,41.928183,-70.647914
1177,0,Cameron Ridge,,Tehachapi,CA,0,USA,,No Unit Specified,,,60,,1000,,35.132198,-118.448096
1178,0,Cameron Ridge,,Tehachapi,CA,0,USA,,No Unit Specified,,,64,,1000,,35.132198,-118.448096
1179,0,Cameron Wind,Farm-to-Market Road 1847,Brownsville,TX,0,USA,,No Unit Specified,,,165,,1000,,26.216453,-97.491967
1180,0,Camp Grove,,,IL,0,USA,,1.5-77,,,150,,1000,,41.071321,-89.62389
1181,0,Camp Reed,9950 S. Windmill Way,King Hill,ID,0,USA,,No Unit Specified,,,22.5,,1000,,42.812198,-114.897797
1182,0,Camp Springs I,County Road 146,,TX,0,USA,,1.5sle,,,130.5,,1000,,32.751207,-100.746349
1183,0,Camp Springs II,1702-4418 County Road 146,Snyder,TX,0,USA,,1.5sle,,,120,,1000,,32.747724,-100.809202
1184,0,Camp William Utah National Guard,,Riverton,UT,0,USA,,No Unit Specified/No Unit Specified,,,0.89,,1000,,40.5219,-111.938301
1185,0,Campbell County,,,SD,0,USA,,1.7-103,,,98,,1000,,45.753333,-100.275
1186,0,Campbell Hill,,Casper,WY,0,USA,,No Unit Specified,,,99,,1000,,43.01455,-105.999
1187,0,Canadian Hills,12110 Edmond Rd NW,El Reno,OK,0,USA,,MM92/MWT102-2.4/No Unit Specified,,,300,,1000,,35.652048,-98.108021
1188,0,Caney River,,Howard,KS,0,USA,,V90-1.8 MW,,,200,,1000,,37.391117,-96.4491
1189,0,Cannon,,Tehachapi,CA,0,USA,,No Unit Specified,,,18,,1000,,35.132198,-118.448096
1190,0,Cannon I & II,,Waverly,IA,0,USA,,No Unit Specified,,,0.9,,1000,,42.7317,-92.4711
1191,0,Cape Cod Air Force Station - 6 SWS,,Bourne,MA,0,USA,,,,,3.4,,1000,,41.7525,-70.53889
1192,0,Capricorn Ridge Wind,,,TX,0,USA,,No Unit Specified/No Unit Specified,,,662.5,,1000,,31.922153,-100.960064
1193,0,Caprock Wind Ranch,,,NM,0,USA,,MWT-1000 A,,,80,,1000,,34.98115,-103.354226
1194,0,Carleton College,,Northfield,MN,0,USA,,No Unit Specified,,,1.65,,1000,,44.458302,-93.1614
1195,0,Carousel Wind Farm,,Kit Carson,CO,0,USA,,1.7-100,,,149.7,,1000,,39.358961,-103.302567
1196,0,Carroll,,,IA,0,USA,,No Unit Specified,,,150,,1000,,42.878002,-94.097702
1197,0,Carroll Area,,Carroll,IA,0,USA,,No Unit Specified,,,20.7,,1000,,41.94143,-94.8861
1198,0,Carstensen Wind (West Pipestone Projects),,Pipestone,MN,0,USA,,No Unit Specified,,,1.65,,1000,,44.021,-96.433
1199,0,Case Western Reserve University - Wind,2061 Cornell Rd,Cleveland,OH,0,USA,,No Unit Specified,,,1.325,,1000,,41.502399,-81.605534
1200,0,Cashton Greens,"Organic Valley Distribution Center, 30163 Wisconsin 27",Cashton,WI,0,USA,,No Unit Specified,,,4.99,,1000,,43.728317,-90.801257
1201,0,Casper,,Casper,WY,0,USA,,No Unit Specified,,,16.5,,1000,,42.918999,-106.17135
1202,0,Casselman,,,PA,0,USA,,1.5-77,,,34.5,,1000,,40.022493,-78.928824
1203,0,Cassia Gulch,6075 North 100 East,Boise,ID,0,USA,,No Unit Specified,,,29.4,,1000,,42.8744,-115.0172
1204,0,Cassia Wind,,,ID,0,USA,,No Unit Specified,,,10.5,,1000,,42.8444,-115.0369
1205,0,CCC Hastings Wind Turbine,,,NE,0,USA,,No Unit Specified,,,1.7,,1000,,40.57,-98.334
1206,0,Cedar Bluff,,,KS,0,USA,,1.7-100,,,200,,1000,,38.697606,-99.72929
1207,0,Cedar Creek,,Grover,CO,0,USA,,No Unit Specified/MHI 1000A,,,300.5,,1000,,40.925446,-104.111996
1208,0,Cedar Creek II,,New Raymer,CO,0,USA,,1.5sle/N90-2.5,,,250.8,,1000,,40.606674,-103.843307
1209,0,Cedar Hills,,Rhame,ND,0,USA,,No Unit Specified,,,19.5,,1000,,46.240894,-103.784
1210,0,Cedar Point,,,CO,0,USA,,V90-1.8 MW/No Unit Specified,,,252.2,,1000,,39.421787,-103.6781
1211,0,Cedar Ridge,,Eden,WI,0,USA,,No Unit Specified,,,68,,1000,,43.6936,-88.360802
1212,0,Cedro Hill,,Bruni,TX,0,USA,,No Unit Specified/No Unit Specified,,,150,,1000,,27.882499,-98.6175
1213,0,CEMEX Quarry,,Madison,CA,0,USA,,No Unit Specified,,,1,,1000,,,
1214,0,Centennial,,,OK,0,USA,,No Unit Specified,,,120,,1000,,36.63943,-99.605398
1215,0,Central Plains,,,KS,0,USA,,V90-3.0MW,,,99,,1000,,38.510258,-101.433915
1216,0,Century,,,IA,0,USA,,No Unit Specified/No Unit Specified,,,200,,1000,,42.727374,-93.662324
1217,0,Cerro Gordo (Hawkeye),,Clear Lake,IA,0,USA,,No Unit Specified,,,41.3,,1000,,43.1381,-93.379204
1218,0,CG Wind,,,MN,0,USA,,,,,2,,1000,,43.9931,-96.2186
1219,0,Chamberlain,,Chamberlain,SD,0,USA,,No Unit Specified,,,2.6,,1000,,43.810799,-99.330299
1220,0,Champepadan,,Chandler,MN,0,USA,,V47 - 660 kw,,,2,,1000,,43.912981,-95.978279
1221,0,Champion (Roscoe II),,,TX,0,USA,,No Unit Specified,,,126.5,,1000,,32.386231,-100.617217
1222,0,Chanarambie,,,MN,0,USA,,No Unit Specified,,,85.5,,1000,,44.01412,-96.052727
1223,0,Chandler,,Buffalo Ridge,MN,0,USA,,V47 - 660 kw,,,1.98,,1000,,43.6078,-96.886902
1224,0,Chandler II,,Chandler,MN,0,USA,,No Unit Specified,,,1.98,,1000,,43.929198,-95.946899
1225,0,Chapman Ranch Wind I,,Chapman Ranch,TX,0,USA,,No Unit Specified,,,249,,1000,,27.5925,-97.500833
1226,0,Charles City,,Charles City,IA,0,USA,,No Unit Specified,,,75,,1000,,43.066398,-92.672203
1227,0,Chestnut Flats,,Logan,PA,0,USA,,G87-2.0/G90-2.0,,,38,,1000,,40.8167,-78.867798
1228,0,CHI,,,MN,0,USA,,V47 - 660 kw,,,30.36,,1000,,,
1229,0,Chisholm View,,,OK,0,USA,,No Unit Specified,,,300,,1000,,36.574722,-97.673611
1230,0,Chopin Wind,,Milton-Freewater,OR,0,USA,,No Unit Specified,,,10,,1000,,45.88,-118.463333
1231,0,Cimarron Bend,,Minneola,KS,0,USA,,No Unit Specified,,,400,,1000,,37.355,-99.991
1232,0,Cimarron I,,,KS,0,USA,,SWT 2.3/82,,,165.6,,1000,,37.8482,-100.307
1233,0,Cimarron II,,,KS,0,USA,,No Unit Specified,,,131.1,,1000,,37.90133,-100.372
1234,0,Cirrus I,,,TX,0,USA,,3600,,,61.5,,1000,,33.033056,-101.6875
1235,0,Cisco Wind Energy,78670 350th Avenue,Round Lake,MN,0,USA,,S.88 – 2.1 MW,,,8.4,,1000,,43.619999,-95.5961
1236,0,City of Soledad California - Wastewater Treatment Center,,Soledad,CA,0,USA,,No Unit Specified,,,1,,1000,,36.421111,-121.3403
1237,0,Clark Wind Farm (AKA Oak Tree Wind Farm),42563 168th Street,Clark,SD,0,USA,,No Unit Specified,,,19.5,,1000,,44.8831,-97.7182
1238,0,Clay High School,,Oregon,OH,0,USA,,No Unit Specified/PowerWind 500,,,0.9,,1000,,41.643599,-83.4869
1239,0,Cleveland Manufacturing Facility,,Euclid,OH,0,USA,,No Unit Specified/K100,,,2.5,,1000,,41.593095,-81.526942
1240,0,Coastal Energy,,Grayland,WA,0,USA,,1.5sle,,,6,,1000,,46.810298,-124.091904
